order_id,date,country,channel,status,gross_cents,discount_cents,cogs_cents,fulfilment_cents
O001254,2025-08-29,Germany,Email,paid,75888,9106,34726,1392
O015972,2025-10-25,UAE,Social,paid,49533,4457,26144,406
O008176,2025-08-16,US,Social,paid,66719,8673,17994,425
O000648,2025-10-22,UAE,Search,paid,87052,11316,33323,1033
O035785,2025-11-12,UAE,Partners,paid,10095,605,5694,445
O000885,2025-08-31,UK,Search,paid,16745,1004,7555,1469
O045025,2025-11-10,Germany,Email,paid,32293,3552,14083,699
O015798,2025-07-27,US,Social,paid,49589,6942,24308,792
O047774,2025-10-22,UK,Partners,paid,70626,5650,38985,1839
O023461,2025-11-26,US,Partners,paid,11683,1752,2780,823
O005633,2025-11-26,US,Email,paid,18882,2454,9692,993
O005216,2025-10-18,UK,Email,paid,21283,3192,7236,1301
O005478,2025-12-03,UK,Social,cancelled,26366,1581,9418,669
O033453,2025-12-28,US,Search,paid,65070,9760,29867,1691
O016042,2025-07-25,UK,Search,paid,34589,691,14237,951
O039190,2025-08-25,UK,Social,paid,10036,1204,4062,1047
O027951,2025-07-14,UK,Social,paid,47637,1429,18945,1259
O028190,2025-12-31,Germany,Email,paid,53726,3760,16988,910
O021777,2025-11-29,US,Search,paid,63396,0,19018,2007
O047468,2025-11-02,US,Social,paid,47279,945,18996,1295
O002601,2025-10-06,UAE,Search,paid,33978,2038,12456,1572
O022568,2025-12-13,US,Social,paid,72323,6509,32248,1439
O020122,2025-11-05,US,Search,paid,17395,2609,7097,2022
O025391,2025-10-09,US,Email,paid,74468,4468,39900,1708
O037889,2025-10-06,US,Social,paid,63705,9555,23826,1360
O022645,2025-07-03,Germany,Social,paid,61914,7429,15255,1825
O010633,2025-09-16,Germany,Search,paid,90483,5428,30619,1022
O001978,2025-12-20,UK,Email,paid,83772,9214,35787,1436
O023565,2025-11-30,Germany,Social,paid,23995,1679,11827,570
O013841,2025-11-25,Germany,Social,cancelled,89882,0,52131,1246
O041418,2025-11-23,US,Email,paid,38150,0,16404,1177
O031838,2025-10-20,US,Email,paid,54110,2705,16963,1670
O027817,2025-12-28,UK,Partners,paid,70086,9812,35561,1437
O002944,2025-08-23,US,Search,paid,77569,4654,24791,1190
O042812,2025-09-07,US,Search,paid,76469,6882,29922,951
O015488,2025-11-28,UAE,Email,paid,35518,355,16878,1713
O016305,2025-09-16,Germany,Search,paid,34525,690,15225,1647
O039424,2025-09-14,Germany,Partners,paid,9401,752,2854,2081
O029631,2025-08-12,UAE,Search,paid,48597,1943,27059,1013
O017101,2025-07-06,UAE,Search,paid,29508,3540,7271,2026
O019827,2025-10-28,UAE,Social,paid,7392,591,3060,1364
O029255,2025-10-05,UAE,Search,paid,12011,960,4751,1278
O001989,2025-08-02,UAE,Search,paid,12260,613,6638,1485
O011944,2025-08-07,US,Partners,paid,13874,277,6798,1809
O035372,2025-07-26,Germany,Email,paid,22716,1135,8416,624
O035936,2025-07-11,US,Search,paid,29415,2647,15525,1596
O047668,2025-10-01,US,Email,paid,7840,1019,3887,1202
O041388,2025-07-17,Germany,Search,paid,24737,247,10530,1064
O041343,2025-07-18,US,Search,paid,5758,518,2882,1700
O024280,2025-07-21,US,Social,paid,75557,11333,37249,2090
O010343,2025-11-03,UAE,Search,paid,22914,916,8359,1462
O000126,2025-11-13,Germany,Email,paid,54565,5456,16697,1439
O036691,2025-11-09,Germany,Social,paid,66185,6618,21444,620
O001245,2025-09-11,UK,Search,pending,93955,0,31944,986
O015474,2025-12-06,UK,Partners,paid,43490,0,26094,1545
O036639,2025-12-25,UAE,Search,paid,68262,6143,37271,1079
O019182,2025-07-20,Germany,Social,paid,11328,1132,3874,821
O023122,2025-08-30,UK,Search,paid,89351,2680,45935,1703
O015781,2025-12-26,UAE,Email,paid,43824,0,25417,1254
O001751,2025-11-13,Germany,Social,paid,35355,2828,16263,544
O043613,2025-11-22,US,Partners,paid,81712,6536,32325,867
O046091,2025-09-25,Germany,Search,paid,17989,359,10401,406
O003166,2025-09-16,US,Search,paid,74655,9705,25980,2016
O038036,2025-10-11,UAE,Email,paid,68121,10218,26056,1883
O049275,2025-12-17,US,Partners,paid,82552,8255,39377,1980
O004913,2025-12-18,UAE,Email,paid,68272,9558,34641,713
O044185,2025-10-01,UAE,Social,paid,82248,6579,28754,606
O029563,2025-12-11,UAE,Email,paid,69930,4895,23412,1088
O033295,2025-10-14,UK,Search,paid,11205,112,4215,1366
O047107,2025-08-19,UAE,Search,paid,88827,12435,25973,2066
O009807,2025-11-19,UAE,Email,paid,24822,1737,13158,429
O003852,2025-07-29,UK,Search,paid,47844,4784,17224,549
O034922,2025-12-22,Germany,Email,paid,26883,268,13041,992
O049743,2025-08-19,UAE,Social,paid,74352,8178,19190,670
O031336,2025-12-21,US,Email,paid,83883,10065,37647,1715
O044309,2025-07-11,UAE,Search,paid,85230,852,44720,1033
O041946,2025-08-03,UAE,Social,paid,16017,640,6304,1346
O017760,2025-11-26,UAE,Partners,paid,38121,1906,17383,366
O019669,2025-07-11,US,Email,paid,33964,4754,10223,1434
O049594,2025-11-02,UK,Search,paid,84545,3381,24349,471
O049552,2025-10-17,UAE,Partners,paid,47817,5259,25109,1388
O032498,2025-09-10,US,Search,paid,57742,2309,16629,1559
O023354,2025-10-30,US,Email,paid,32090,0,14761,816
O004238,2025-09-12,US,Social,paid,41535,6230,17299,1818
O004348,2025-08-27,US,Social,paid,37237,2606,12120,374
O022004,2025-10-07,UK,Social,paid,20613,1442,10544,2065
O043649,2025-12-02,UK,Search,paid,63292,632,18798,1925
O023913,2025-12-24,UK,Partners,paid,62321,5608,29490,666
O047818,2025-07-11,UK,Search,paid,19044,0,8950,1450
O039814,2025-07-27,UAE,Search,paid,21061,631,11032,1454
O007373,2025-07-16,Germany,Search,paid,40549,4865,13559,1460
O041405,2025-12-25,Germany,Search,paid,79978,11196,39893,1234
O003966,2025-10-24,UAE,Email,paid,29043,580,12523,1097
O040761,2025-12-19,US,Social,paid,8780,1317,2761,1506
O037781,2025-10-21,US,Email,paid,4763,95,2147,965
O041046,2025-12-22,Germany,Email,paid,38093,761,20905,2087
O012112,2025-08-13,Germany,Search,paid,6481,907,3344,1696
O042454,2025-07-22,Germany,Search,paid,17769,2309,7266,2067
O018725,2025-07-25,UAE,Search,paid,19749,2567,6013,1063
O025978,2025-09-17,UK,Email,paid,82312,0,47740,1020
O014836,2025-11-04,UAE,Search,paid,7047,634,3655,1839
O040569,2025-12-17,UK,Email,paid,46069,5067,18860,662
O032345,2025-10-10,Germany,Social,paid,6115,366,2587,1511
O040486,2025-11-04,Germany,Search,paid,94892,2846,52466,735
O039846,2025-11-01,Germany,Social,paid,16558,496,4497,523
O010279,2025-07-01,UAE,Social,pending,58678,6454,23500,1385
O039378,2025-11-07,UAE,Search,paid,67978,2039,32969,440
O026382,2025-10-30,UAE,Search,paid,21145,2114,11418,1768
O000375,2025-12-28,US,Search,paid,85968,12895,43843,1121
O028664,2025-08-19,Germany,Social,paid,53301,7462,15126,2000
O041098,2025-11-13,Germany,Search,paid,8529,852,4606,628
O010061,2025-07-04,UAE,Social,paid,21310,1491,8125,1691
O010289,2025-07-11,UAE,Partners,paid,69573,7653,22910,477
O048846,2025-11-12,Germany,Search,paid,49415,3459,21599,478
O029395,2025-08-21,US,Social,paid,57429,1722,21168,497
O010869,2025-08-24,UAE,Search,paid,66191,1323,27893,1082
O011974,2025-12-13,Germany,Search,paid,64562,9038,24985,1159
O047255,2025-09-07,US,Social,paid,49461,4946,20031,1260
O004343,2025-09-03,UAE,Email,paid,10178,1017,4672,1084
O044956,2025-08-01,UAE,Search,pending,68887,4133,33672,477
O013754,2025-11-28,UK,Search,paid,22300,2676,6868,1385
O037917,2025-10-01,UAE,Search,paid,80730,5651,41293,1302
O003036,2025-10-07,UAE,Search,paid,16795,1679,4685,1871
O022258,2025-07-04,Germany,Partners,paid,40892,3271,13543,995
O035228,2025-11-07,US,Search,paid,93606,12168,32575,1580
O039191,2025-11-25,UK,Social,cancelled,69955,7695,32997,653
O039887,2025-10-04,UAE,Partners,paid,48545,1941,14447,1565
O044559,2025-08-02,Germany,Email,paid,22550,1127,8140,1473
O022222,2025-09-15,Germany,Search,paid,72632,2905,26496,841
O017449,2025-08-19,UK,Search,paid,86160,9477,23771,1002
O031535,2025-09-12,Germany,Social,paid,84515,5916,37727,1712
O035064,2025-10-01,UK,Search,paid,35523,0,19537,417
O039195,2025-11-30,US,Social,paid,62047,2481,27400,1182
O026788,2025-11-11,Germany,Partners,paid,55600,3892,27922,1802
O008569,2025-11-30,UK,Social,paid,11317,113,3809,1320
O002566,2025-10-11,UK,Email,paid,38733,4647,18406,1544
O001690,2025-10-08,UAE,Search,paid,62148,0,21130,1427
O008905,2025-11-15,UK,Social,paid,22308,2230,11444,831
O034172,2025-08-06,US,Social,paid,59167,6508,28962,1824
O007099,2025-09-04,US,Email,paid,23175,695,7643,2057
O014835,2025-09-10,US,Social,paid,87013,10441,32160,476
O020531,2025-08-11,UAE,Social,paid,89011,11571,43366,2075
O027272,2025-12-02,UAE,Email,paid,48445,484,13908,844
O018689,2025-11-20,US,Search,paid,36060,4687,10666,502
O013369,2025-11-12,UK,Email,paid,38170,4580,13771,1757
O016734,2025-11-06,UAE,Search,paid,50694,7604,16805,484
O013882,2025-10-20,Germany,Social,pending,72571,10885,28992,1690
O037008,2025-10-06,US,Social,paid,16555,165,7703,1941
O005802,2025-12-11,US,Search,paid,74358,2230,39670,1839
O019647,2025-12-13,UAE,Partners,paid,11167,223,3939,986
O041659,2025-10-02,US,Email,paid,61219,9182,19253,488
O030937,2025-11-10,UAE,Search,paid,38727,3872,18821,799
O009700,2025-08-23,UK,Email,paid,72863,4371,39040,1377
O048610,2025-08-01,Germany,Search,paid,14026,1402,6564,954
O049834,2025-09-04,UK,Email,cancelled,62890,6917,17911,585
O009505,2025-07-06,Germany,Social,paid,25150,251,11453,1868
O014023,2025-09-14,US,Search,paid,45826,6873,19866,989
O044960,2025-10-01,Germany,Partners,paid,71099,5687,18315,849
O011435,2025-07-25,Germany,Email,paid,93473,12151,39847,1527
O008108,2025-11-27,UK,Partners,paid,45105,1353,16625,508
O035019,2025-10-07,Germany,Social,paid,6170,863,3078,909
O011214,2025-11-15,US,Search,paid,7783,389,2587,711
O010422,2025-07-25,UAE,Partners,paid,85255,3410,46651,1900
O025133,2025-12-08,UK,Social,paid,55489,3884,27866,641
O022714,2025-11-23,US,Social,paid,59018,590,35056,1113
O014900,2025-09-10,US,Email,cancelled,29732,1189,10846,603
O038318,2025-09-29,UK,Partners,paid,31447,628,16334,2096
O025887,2025-11-11,Germany,Social,pending,91909,10109,38446,996
O048115,2025-11-24,US,Social,paid,32667,2286,9721,656
O048629,2025-11-16,Germany,Email,paid,14429,2020,4715,1992
O017782,2025-08-18,US,Search,paid,79918,0,23975,1707
O040456,2025-11-11,UAE,Social,paid,62366,8107,18448,1513
O046614,2025-07-04,UAE,Social,paid,53296,6928,18547,771
O027545,2025-11-15,UAE,Partners,cancelled,80673,11294,37464,1122
O009509,2025-11-09,Germany,Search,paid,6506,325,2472,1733
O018562,2025-10-08,UK,Search,paid,19197,2111,7688,632
O030132,2025-09-03,UK,Email,paid,72297,1445,22672,1611
O013040,2025-08-10,US,Partners,paid,84107,1682,33794,1650
O048258,2025-12-19,UK,Social,paid,72969,5837,30880,458
O038574,2025-07-07,UAE,Social,paid,36382,1819,18318,1748
O013816,2025-07-16,US,Search,paid,42823,4282,17343,551
O021208,2025-09-16,Germany,Search,paid,57142,571,26588,1793
O028059,2025-10-26,UAE,Partners,paid,69640,8356,22675,847
O031273,2025-12-12,UK,Email,paid,37519,3001,19330,449
O045830,2025-09-26,UK,Social,paid,14488,1448,4042,541
O035030,2025-11-19,UK,Partners,paid,7276,509,3451,2028
O002458,2025-12-07,Germany,Social,paid,4822,144,2011,662
O018263,2025-12-20,UK,Social,paid,28699,4304,12197,1024
O021742,2025-09-18,US,Partners,paid,15221,1065,6511,1279
O012963,2025-07-23,UAE,Search,paid,21995,1759,6475,797
O031655,2025-07-03,Germany,Social,paid,35982,3958,12169,1873
O000470,2025-12-17,US,Email,paid,54409,3264,18412,639
O043911,2025-10-09,US,Social,paid,28007,280,15249,1169
O012684,2025-08-23,Germany,Social,paid,76186,9904,26512,1096
O022355,2025-10-27,US,Email,paid,94782,0,43599,834
O037872,2025-09-30,US,Social,paid,27772,0,10831,1312
O041101,2025-11-27,UK,Search,paid,79610,0,38212,832
O023189,2025-11-10,US,Email,paid,84701,4235,45865,1205
O037939,2025-12-04,UAE,Partners,pending,70214,5617,22608,1400
O032877,2025-07-31,UAE,Email,paid,45366,4536,14698,472
O022595,2025-08-02,Germany,Search,paid,63139,4419,17616,1724
O024674,2025-07-31,UK,Social,paid,94321,5659,29258,1183
O021788,2025-07-31,UAE,Search,paid,13163,1842,3962,2054
O042309,2025-08-08,UAE,Partners,paid,69580,6262,34191,527
O039158,2025-12-26,US,Social,paid,86439,3457,36512,1505
O001702,2025-12-26,UAE,Social,paid,34938,3843,16169,1450
O032114,2025-08-18,UAE,Social,paid,6980,1047,3144,688
O047744,2025-09-08,UK,Search,paid,68944,2757,23827,2021
O027702,2025-08-05,Germany,Email,paid,80865,7277,21340,1369
O012755,2025-07-16,UK,Search,paid,93901,11268,45448,1981
O015370,2025-10-30,UAE,Social,paid,16043,1443,6716,977
O008150,2025-09-12,Germany,Search,cancelled,66269,7952,30324,1783
O023626,2025-09-16,US,Partners,paid,80140,9616,26799,1127
O041090,2025-10-21,UK,Social,paid,69635,4874,23961,1935
O023611,2025-10-03,UK,Email,paid,61241,4899,28734,2092
O022045,2025-12-31,UAE,Search,paid,9912,0,3766,582
O016551,2025-08-20,UK,Search,paid,73648,5155,40410,1179
O030550,2025-11-30,UAE,Search,paid,66391,9958,25394,1272
O021070,2025-07-17,US,Social,cancelled,75177,3758,29995,2095
O038881,2025-11-13,US,Social,paid,10299,1132,4766,982
O026500,2025-10-16,Germany,Social,paid,88819,3552,32401,782
O017010,2025-11-16,US,Social,paid,82488,4124,44667,760
O021162,2025-08-14,US,Email,paid,15117,1058,5623,469
O021569,2025-11-10,UK,Social,paid,26515,3712,9349,1221
O019206,2025-07-13,UAE,Email,paid,37121,4825,17762,562
O013740,2025-12-20,Germany,Email,paid,30099,2708,9312,991
O026664,2025-10-04,UAE,Social,paid,93701,3748,35981,921
O027263,2025-08-10,US,Search,paid,68626,686,19023,1737
O032041,2025-08-28,Germany,Social,paid,38671,386,18759,1728
O034556,2025-10-17,UAE,Social,paid,93094,8378,23720,964
O009095,2025-08-10,UK,Search,paid,55294,1105,22759,1389
O030639,2025-08-01,UAE,Search,paid,6886,619,2444,1879
O029074,2025-08-31,US,Partners,paid,68055,9527,25167,1654
O003837,2025-08-19,Germany,Social,paid,25625,3843,7188,419
O020590,2025-08-01,UK,Social,paid,60649,7277,26152,1651
O009612,2025-11-24,UAE,Social,paid,3693,443,1365,1065
O039826,2025-08-24,Germany,Social,paid,20555,822,5919,541
O037090,2025-08-19,UAE,Email,paid,22317,2231,7833,1419
O020227,2025-10-15,Germany,Social,paid,27732,831,8070,1835
O026887,2025-07-20,UAE,Search,paid,24017,3122,6895,378
O002891,2025-10-29,UK,Search,paid,4815,577,2458,1820
O009123,2025-08-20,UK,Email,paid,48662,1946,21956,1665
O021673,2025-09-24,US,Social,paid,23506,1645,9837,1104
O019779,2025-08-07,UAE,Social,paid,7487,449,2181,861
O004109,2025-12-06,UK,Search,paid,82019,4921,46258,540
O036423,2025-10-09,UAE,Social,pending,27654,1659,8838,483
O000065,2025-10-18,Germany,Partners,paid,28750,2012,8288,1862
O048024,2025-07-28,Germany,Social,paid,49933,6990,19324,1438
O014048,2025-12-29,Germany,Social,paid,41215,5357,11115,781
O028896,2025-11-01,UK,Social,paid,60691,1820,34733,1381
O011176,2025-11-26,UK,Email,paid,41295,412,22894,1107
O004325,2025-10-11,UK,Search,paid,72957,6566,20581,1354
O022263,2025-11-24,US,Social,paid,11546,1385,6096,376
O018771,2025-10-23,UAE,Search,paid,91410,6398,36555,1180
O012624,2025-07-17,UAE,Search,paid,53399,8009,18609,916
O036726,2025-12-06,US,Search,paid,47380,1421,13328,519
O011145,2025-10-06,Germany,Partners,paid,63166,6316,17623,1964
O047845,2025-07-28,UAE,Search,paid,51357,5135,26808,1188
O005810,2025-07-05,Germany,Partners,pending,80582,6446,40774,1901
O011571,2025-12-31,US,Partners,paid,92150,2764,33966,443
O002760,2025-12-10,UAE,Social,paid,50895,1526,18760,1814
O045443,2025-12-31,UK,Search,paid,7762,310,3502,501
O031605,2025-08-04,UK,Search,pending,46334,1390,26067,474
O016447,2025-12-03,UK,Search,paid,34893,0,14306,910
O004964,2025-12-06,UAE,Search,paid,26752,1337,10420,472
O009752,2025-09-23,US,Search,paid,13753,137,6127,1287
O036241,2025-08-30,UAE,Email,pending,90251,3610,32057,540
O024346,2025-07-09,Germany,Email,paid,63878,7665,32603,1530
O005497,2025-09-20,US,Social,paid,20345,1627,5241,589
O014190,2025-12-29,Germany,Partners,paid,39435,4732,18392,2094
O019960,2025-12-22,UAE,Search,paid,77214,1544,26484,688
O049904,2025-07-08,UAE,Search,paid,59234,7108,25020,2027
O007307,2025-09-06,US,Search,paid,4685,655,2377,1648
O019516,2025-10-16,UK,Search,paid,13024,0,4558,2014
O042595,2025-07-16,UK,Partners,paid,91613,7329,34556,1354
O002131,2025-11-18,UK,Email,cancelled,76600,4596,34561,1553
O012740,2025-09-05,US,Social,paid,7892,0,2762,1743
O000623,2025-12-07,UK,Search,paid,11927,1311,4989,358
O040061,2025-10-19,UK,Partners,paid,88652,6205,30505,1894
O028373,2025-10-03,US,Social,paid,53164,6379,27135,1391
O022883,2025-10-02,UK,Search,paid,7012,560,2709,1725
O005728,2025-07-26,US,Search,paid,69245,4154,19527,1898
O008570,2025-11-06,US,Social,paid,40980,1229,20273,1851
O048877,2025-07-14,US,Email,paid,43839,6137,21490,385
O044481,2025-08-22,UK,Social,paid,72745,4364,26668,2020
O027342,2025-08-17,Germany,Email,paid,33149,994,18649,496
O044877,2025-11-15,UAE,Social,paid,57942,8691,25610,594
O002396,2025-10-03,US,Partners,paid,33445,3344,14147,1523
O042862,2025-10-01,UK,Email,paid,28626,2290,8690,1084
O036557,2025-11-22,UK,Search,paid,58731,2936,28455,997
O022807,2025-07-21,US,Email,paid,53953,5395,18452,796
O012731,2025-11-02,US,Social,paid,50725,7101,25301,1365
O020997,2025-07-10,US,Search,paid,44217,6190,20154,721
O036816,2025-12-12,UAE,Email,paid,67078,1341,23007,971
O033629,2025-07-24,UK,Social,paid,70236,1404,41299,708
O038166,2025-10-12,UAE,Social,paid,30081,3008,11912,1606
O000985,2025-08-18,UK,Search,paid,4159,166,1118,1117
O014365,2025-12-14,US,Search,paid,56896,3982,28044,727
O007547,2025-09-16,UK,Partners,paid,65746,3287,23109,848
O029260,2025-11-28,UK,Social,paid,51853,3111,24371,742
O007302,2025-08-29,UK,Email,paid,24900,1494,8192,1869
O015112,2025-09-29,UAE,Search,paid,43271,1298,23924,1777
O040662,2025-12-29,US,Partners,paid,27338,3007,7299,827
O024114,2025-09-10,UK,Partners,paid,71254,0,41327,411
O008275,2025-08-28,UK,Email,paid,40448,2426,11786,1324
O040355,2025-08-28,UAE,Partners,paid,41872,1256,12997,1137
O041041,2025-09-12,Germany,Email,paid,10205,306,5741,1750
O002087,2025-10-11,UAE,Email,paid,68664,8239,17523,642
O035963,2025-12-05,UAE,Search,paid,59051,4133,15926,1173
O044888,2025-09-16,Germany,Partners,paid,91946,0,27583,1132
O030354,2025-12-27,UK,Email,paid,58714,4697,15124,615
O007892,2025-09-29,UK,Search,paid,75288,752,38758,1378
O009024,2025-07-09,UAE,Search,paid,89801,2694,29616,1416
O048799,2025-11-08,UK,Social,paid,87008,12181,29930,715
O026663,2025-08-10,US,Social,cancelled,60043,7805,22984,617
O049359,2025-11-01,Germany,Search,paid,85018,6801,25029,930
O042303,2025-09-27,UAE,Partners,paid,31585,1895,14251,1345
O026496,2025-10-05,US,Partners,paid,28114,562,15980,1328
O019138,2025-08-05,UK,Email,paid,68205,6820,19643,1290
O049314,2025-11-02,Germany,Search,paid,37185,1115,15870,1057
O024290,2025-10-09,UK,Email,cancelled,38768,5039,15852,1802
O010088,2025-08-02,US,Social,paid,85079,4253,46070,1596
O040262,2025-10-27,Germany,Email,paid,12919,0,6459,737
O003931,2025-09-28,UAE,Search,paid,21228,2547,5230,610
O035319,2025-10-24,UK,Partners,paid,14059,843,5154,964
O027677,2025-09-30,Germany,Search,paid,47233,0,15586,468
O027027,2025-11-18,Germany,Email,paid,69176,691,32187,751
O017437,2025-09-20,Germany,Search,pending,14288,2000,4300,1061
O041766,2025-09-18,Germany,Social,paid,5816,174,3215,1484
O047316,2025-10-02,Germany,Search,paid,12371,1360,5835,865
O016647,2025-11-16,UAE,Social,paid,33511,3686,11333,1020
O034135,2025-12-19,US,Social,pending,9692,0,4846,852
O017917,2025-08-01,US,Social,paid,39923,3593,10172,1563
O017299,2025-12-09,US,Social,paid,53515,1070,29369,1837
O027717,2025-09-04,UAE,Search,paid,93031,5581,28858,1353
O037583,2025-09-18,US,Search,paid,60548,5449,17631,1285
O002763,2025-07-01,UK,Social,paid,13398,401,6888,1592
O010682,2025-10-13,Germany,Search,paid,12774,894,5108,712
O004220,2025-12-03,Germany,Social,paid,73267,10990,37366,2042
O044038,2025-07-24,UAE,Email,paid,74860,11229,19089,504
O010266,2025-07-26,UAE,Email,paid,75701,3785,20136,819
O008099,2025-10-30,US,Social,paid,80083,8008,25947,1285
O043652,2025-12-03,Germany,Social,paid,85815,5148,27426,799
O028460,2025-10-15,UK,Search,cancelled,83202,4160,33197,396
O027066,2025-10-08,Germany,Social,paid,69155,7607,24619,1376
O006711,2025-08-08,UAE,Search,pending,5577,725,2911,1237
O043057,2025-07-31,Germany,Search,paid,57470,4022,17637,496
O001804,2025-11-18,Germany,Partners,paid,27475,2472,8000,1912
O000350,2025-07-24,UK,Partners,paid,90249,12634,27941,1651
O044701,2025-09-12,Germany,Email,paid,77208,3088,27424,535
O028562,2025-10-10,UK,Partners,paid,73843,8122,32860,1846
O030445,2025-10-09,Germany,Social,paid,8121,1136,2933,1283
O000513,2025-07-19,Germany,Search,paid,14378,1869,4378,1187
O043036,2025-08-08,US,Email,paid,94602,6622,43110,2059
O040516,2025-08-13,Germany,Partners,paid,35364,353,13304,1265
O035511,2025-09-07,UAE,Social,paid,12882,644,7342,942
O040969,2025-10-03,US,Partners,pending,28479,1708,14991,1730
O029940,2025-12-28,UK,Email,cancelled,91458,6402,30620,667
O010273,2025-11-24,UK,Email,paid,35879,3946,14050,1033
O010728,2025-12-15,UAE,Social,paid,54524,545,30768,1232
O034992,2025-08-29,UK,Social,paid,79025,3951,35284,859
O023617,2025-11-09,Germany,Search,paid,74820,0,22446,1236
O024516,2025-07-09,Germany,Search,paid,89968,4498,39316,621
O037399,2025-09-27,UAE,Social,paid,42406,4664,11322,683
O036465,2025-12-21,US,Search,paid,31871,4461,9045,774
O013776,2025-07-15,Germany,Social,paid,22565,902,6065,1316
O000535,2025-10-01,US,Social,paid,27844,3898,13649,1512
O013256,2025-10-04,US,Email,paid,64871,3892,17074,1506
O013922,2025-07-28,US,Social,paid,42472,4671,20412,2060
O048916,2025-11-21,Germany,Social,paid,40957,3276,18086,1160
O027297,2025-09-12,UK,Partners,paid,18551,2597,8934,1631
O015303,2025-09-06,Germany,Social,paid,75828,7582,22521,696
O039950,2025-12-29,UK,Partners,paid,28317,2548,8503,473
O045140,2025-11-18,UAE,Partners,paid,92339,7387,50121,1711
O010253,2025-08-12,US,Email,paid,94382,3775,53458,1706
O043090,2025-08-27,UAE,Partners,cancelled,51807,2072,23872,1210
O045287,2025-11-05,Germany,Email,paid,23292,1397,12261,523
O000264,2025-09-08,Germany,Social,paid,84024,9242,40382,1853
O036526,2025-10-21,US,Partners,paid,38822,1941,19546,970
O024420,2025-11-27,Germany,Social,paid,13692,958,4966,2048
O044226,2025-09-02,Germany,Search,paid,62407,6864,30548,540
O025241,2025-09-02,UAE,Social,paid,78912,11836,26830,1228
O026564,2025-08-16,UAE,Search,paid,41813,5017,17662,1071
O035663,2025-11-29,US,Email,paid,18851,1319,9642,986
O034738,2025-12-27,UAE,Search,paid,35783,4651,16499,818
O025383,2025-11-15,US,Search,paid,34827,4875,8985,1704
O045758,2025-09-29,Germany,Social,paid,25451,2545,11223,1092
O024253,2025-08-25,US,Email,paid,32074,1603,16454,1881
O007693,2025-10-21,UAE,Email,paid,9449,188,4167,780
O047496,2025-08-07,US,Social,cancelled,80301,2409,38167,977
O000587,2025-07-05,UAE,Email,paid,94269,4713,25971,1266
O000817,2025-09-23,UK,Social,paid,58964,6486,22040,1502
O044101,2025-10-25,US,Social,paid,22371,2908,9342,1640
O012381,2025-09-30,Germany,Social,paid,70590,7764,22617,1616
O030837,2025-12-01,UAE,Social,paid,25284,1264,10088,487
O027310,2025-07-08,UK,Social,paid,88523,8852,46209,1352
O017103,2025-08-13,UK,Partners,paid,69490,694,19262,1054
O048398,2025-10-18,UK,Search,paid,62687,8149,30541,543
O033509,2025-12-09,UK,Search,paid,31584,1579,13802,1307
O031598,2025-07-04,Germany,Social,paid,58092,1742,19722,1104
O049293,2025-08-19,US,Social,paid,6191,309,2117,1631
O016638,2025-11-17,UK,Social,cancelled,53021,530,23096,1319
O042781,2025-10-03,Germany,Email,paid,88586,13287,21836,790
O040212,2025-10-10,UK,Search,pending,8246,1236,2032,1642
O047163,2025-09-08,UAE,Social,paid,53615,0,20373,958
O019321,2025-08-02,Germany,Partners,paid,8901,1068,4464,2081
O018318,2025-12-23,Germany,Partners,paid,30284,3028,9267,659
O004452,2025-10-23,UK,Partners,paid,84170,7575,45957,1320
O015783,2025-11-09,UK,Search,paid,33157,994,10613,394
O045914,2025-08-12,Germany,Search,paid,35572,1778,11489,1555
O011700,2025-10-20,US,Social,paid,43710,1748,12168,1225
O012929,2025-07-05,UK,Social,paid,6315,884,2063,840
O013521,2025-07-04,UAE,Search,paid,85380,7684,43509,398
O036822,2025-11-27,Germany,Partners,cancelled,91948,8275,42673,596
O003847,2025-08-24,UK,Email,cancelled,50950,3057,20115,761
O031571,2025-10-08,Germany,Social,paid,64944,3896,20145,673
O023438,2025-11-22,Germany,Social,paid,60792,9118,24286,1876
O001622,2025-07-07,US,Social,paid,47785,7167,13403,578
O007927,2025-09-04,Germany,Partners,paid,46171,461,14627,1124
O007760,2025-10-10,UK,Search,paid,47717,2385,21759,1933
O025894,2025-12-21,Germany,Search,paid,23156,2778,8354,1290
O040154,2025-09-10,US,Social,pending,16179,647,5746,709
O040402,2025-12-09,US,Search,paid,43757,3062,15871,1596
O036916,2025-12-05,Germany,Partners,paid,32437,3568,8660,1489
O029719,2025-11-01,UAE,Partners,paid,29918,299,9774,1357
O031130,2025-12-29,UAE,Social,paid,48371,5320,13776,1650
O023826,2025-08-24,US,Search,paid,24454,2445,12765,1585
O043686,2025-10-26,US,Social,paid,27804,1112,14680,1275
O004136,2025-12-29,Germany,Social,cancelled,81177,2435,41733,1138
O003432,2025-08-21,Germany,Social,paid,60375,3622,34051,714
O001565,2025-10-02,US,Social,paid,44920,3144,18381,1009
O047739,2025-08-25,US,Search,paid,68773,10315,24552,2039
O046979,2025-11-10,US,Partners,paid,87154,11330,44736,1792
O006067,2025-08-24,Germany,Search,paid,85950,11173,21685,454
O002502,2025-07-04,Germany,Social,paid,72551,2176,41521,647
O027470,2025-12-19,UK,Social,paid,20741,1866,8305,532
O044859,2025-08-26,US,Partners,paid,27566,1929,10254,1502
O022663,2025-08-07,US,Search,paid,57011,3420,28403,1980
